id,type,primary_title,original_title,primary_image,rating,start_year
tt0800080,movie,The Incredible Hulk,The Incredible Hulk,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.6, 'votes_count': 547241}",2008
tt1663202,movie,The Revenant,The Revenant,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTgwNmQzZDctMjNmOS00OTExLTkwM2UtNzJmOTJhODFjOTdlXkEyXkFqcGc@._V1_.jpg', 'width': 1909, 'height': 2838}","{'aggregate_rating': 8, 'votes_count': 916039}",2015
tt1192628,movie,Rango,Rango,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc4NjEyODE1OV5BMl5BanBnXkFtZTcwMjYzNTkxNA@@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 7.3, 'votes_count': 307129}",2011
tt0440963,movie,The Bourne Ultimatum,The Bourne Ultimatum,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzE3ZGM4MzctZjU5MC00NWE2LTg5ZjYtMDFiM2ZlMWQ1MjkwXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}","{'aggregate_rating': 8, 'votes_count': 673053}",2007
tt0478970,movie,Ant-Man,Ant-Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM2NTQ5Mzc2M15BMl5BanBnXkFtZTgwNTcxMDI2NTE@._V1_.jpg', 'width': 488, 'height': 725}","{'aggregate_rating': 7.2, 'votes_count': 755507}",2015
tt32147653,movie,The Stranger in My Home,The Stranger in My Home,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGE2N2I3OWQtZmU1Yy00OGJjLWIzM2ItZjk0YzkyYTFjMzA1XkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1200}","{'aggregate_rating': 4.6, 'votes_count': 349}",2025
tt0172156,movie,Bad Boys II,Bad Boys II,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTVkM2YxODItOGNlMy00NWExLWI2NTgtODEzMmM5NThiM2E2XkEyXkFqcGc@._V1_.jpg', 'width': 620, 'height': 922}","{'aggregate_rating': 6.6, 'votes_count': 282060}",2003
tt0944835,movie,Salt,Salt,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIyODA2NDg4NV5BMl5BanBnXkFtZTcwMjg4NDAwMw@@._V1_.jpg', 'width': 963, 'height': 1431}","{'aggregate_rating': 6.5, 'votes_count': 338205}",2010
tt0983193,movie,The Adventures of Tintin,The Adventures of Tintin,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDE5MDExNTQ1OF5BMl5BanBnXkFtZTcwMDIxMTM5Ng@@._V1_.jpg', 'width': 826, 'height': 1224}","{'aggregate_rating': 7.3, 'votes_count': 249977}",2011
tt0455824,movie,Australia,Australia,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2Q4NjBhMDUtZWJhNS00ZTM2LTk0ZDEtNDY2M2Y0NTAyOTBiXkEyXkFqcGc@._V1_.jpg', 'width': 2031, 'height': 2976}","{'aggregate_rating': 6.6, 'votes_count': 132306}",2008
tt0130623,movie,Dinosaur,Dinosaur,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzU0ZTU3MDItMDcxOS00NzdmLWIxZmYtNDc5MDk2MTgzMTQ0XkEyXkFqcGc@._V1_.jpg', 'width': 521, 'height': 755}","{'aggregate_rating': 6.4, 'votes_count': 70653}",2000
tt1001526,movie,Megamind,Megamind,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTAzMzI0NTMzNDBeQTJeQWpwZ15BbWU3MDM3NTAyOTM@._V1_.jpg', 'width': 1311, 'height': 2048}","{'aggregate_rating': 7.3, 'votes_count': 311832}",2010
tt0790736,movie,R.I.P.D.,R.I.P.D.,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM5OTYxNzE5N15BMl5BanBnXkFtZTcwMDU1MTQ4OQ@@._V1_.jpg', 'width': 900, 'height': 1431}","{'aggregate_rating': 5.6, 'votes_count': 148551}",2013
tt1951265,movie,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcxNDI2NDAzNl5BMl5BanBnXkFtZTgwODM3MTc2MjE@._V1_.jpg', 'width': 1347, 'height': 2048}","{'aggregate_rating': 6.6, 'votes_count': 527514}",2014
tt2357291,movie,Rio 2,Rio 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.3, 'votes_count': 107040}",2014
tt1596343,movie,Fast Five,Fast Five,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 7.3, 'votes_count': 422303}",2011
tt0800320,movie,Clash of the Titans,Clash of the Titans,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYxNjg4MzU5OV5BMl5BanBnXkFtZTcwOTA3NTUwMw@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 5.8, 'votes_count': 300085}",2010
tt0120657,movie,The 13th Warrior,The 13th Warrior,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2IwMTYyNjctYzhjZi00Y2Y3LWE3NjktMGVjMjFhNzk0NWFjXkEyXkFqcGc@._V1_.jpg', 'width': 1522, 'height': 2265}","{'aggregate_rating': 6.6, 'votes_count': 136509}",1999
tt1877830,movie,The Batman,The Batman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmU5NGJlMzAtMGNmOC00YjJjLTgyMzUtNjAyYmE4Njg5YWMyXkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}","{'aggregate_rating': 7.8, 'votes_count': 877448}",2022
tt0319262,movie,The Day After Tomorrow,The Day After Tomorrow,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGZmNDYyNmMtNDQyNy00OTkzLTg1OGUtYWJiNmQ5Y2Q5ZGU3XkEyXkFqcGc@._V1_.jpg', 'width': 1320, 'height': 1955}","{'aggregate_rating': 6.5, 'votes_count': 499017}",2004
tt0177971,movie,The Perfect Storm,The Perfect Storm,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmYyZjJiMTQtMzQyNi00ZjBkLTg4MjAtNWYxOWVlNmFlMGNhXkEyXkFqcGc@._V1_.jpg', 'width': 996, 'height': 1500}","{'aggregate_rating': 6.5, 'votes_count': 184446}",2000
tt0454876,movie,Life of Pi,Life of Pi,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_.jpg', 'width': 500, 'height': 742}","{'aggregate_rating': 7.9, 'votes_count': 687219}",2012
tt4196776,movie,Jason Bourne,Jason Bourne,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzY3Y2Q3MmUtZmU3MC00OWMxLWIwNDMtNDA4MmViMTUxYjYxXkEyXkFqcGc@._V1_.jpg', 'width': 1047, 'height': 1576}","{'aggregate_rating': 6.6, 'votes_count': 251096}",2016
tt1446714,movie,Prometheus,Prometheus,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY3NzIyNTA2NV5BMl5BanBnXkFtZTcwNzE2NjI4Nw@@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 7, 'votes_count': 679340}",2012
tt1535108,movie,Elysium,Elysium,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_.jpg', 'width': 1012, 'height': 1500}","{'aggregate_rating': 6.6, 'votes_count': 483514}",2013
tt0093870,movie,RoboCop,RoboCop,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWM1YzRhODktZDE1MC00NzBlLTk0NGMtOGNhZDQyMmJiZGFiXkEyXkFqcGc@._V1_.jpg', 'width': 917, 'height': 1422}","{'aggregate_rating': 7.6, 'votes_count': 298358}",1987
tt1341188,movie,How Do You Know,How Do You Know,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTQyMzU4OTk1N15BMl5BanBnXkFtZTcwNTE5MTUxNA@@._V1_.jpg', 'width': 1379, 'height': 2048}","{'aggregate_rating': 5.4, 'votes_count': 56382}",2010
tt1483013,movie,Oblivion,Oblivion,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_.jpg', 'width': 1000, 'height': 1583}","{'aggregate_rating': 7, 'votes_count': 573917}",2013
tt0121765,movie,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTgxMjY2YzUtZmVmNC00YjAwLWJlODMtNDBhNzllNzIzMjgxXkEyXkFqcGc@._V1_.jpg', 'width': 2040, 'height': 3091}","{'aggregate_rating': 6.6, 'votes_count': 795042}",2002
tt1430132,movie,The Wolverine,The Wolverine,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzg1MDQxMTQ2OF5BMl5BanBnXkFtZTcwMTk3MjAzOQ@@._V1_.jpg', 'width': 1023, 'height': 1517}","{'aggregate_rating': 6.7, 'votes_count': 513640}",2013
tt0481499,movie,The Croods,The Croods,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcyOTc2OTA1Ml5BMl5BanBnXkFtZTcwOTI1MjkzOQ@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 7.1, 'votes_count': 244008}",2013
tt0245562,movie,Windtalkers,Windtalkers,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzZmNzQ5YmUtMzVmYi00ODRkLTkxMGYtYmI0M2IyZTVkYTRmXkEyXkFqcGc@._V1_.jpg', 'width': 688, 'height': 1000}","{'aggregate_rating': 6.1, 'votes_count': 75762}",2002
tt0100758,movie,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzg3NTQ4NDk5NV5BMl5BanBnXkFtZTgwNzMzNDg4NjE@._V1_.jpg', 'width': 1010, 'height': 1500}","{'aggregate_rating': 6.8, 'votes_count': 109079}",1990
tt0118928,movie,Dante's Peak,Dante's Peak,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmZmZGQ1YmEtZGI1My00NDU1LTk5ODUtODM1ZTRlOTYyMmU3XkEyXkFqcGc@._V1_.jpg', 'width': 936, 'height': 1402}","{'aggregate_rating': 6.1, 'votes_count': 104037}",1997
tt10676052,movie,The Fantastic Four: First Steps,The Fantastic Four: First Steps,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGM5MzA3MDAtYmEwMi00ZDNiLTg4MDgtMTZjOTc0ZGMyNTIwXkEyXkFqcGc@._V1_.jpg', 'width': 1086, 'height': 1609}",{},2025
tt2126355,movie,San Andreas,San Andreas,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmQzNDEzMzMtM2U5OS00YTUzLWI2NDYtYjI2NjAyNWE5YzMzXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}","{'aggregate_rating': 6.1, 'votes_count': 268383}",2015
tt0187393,movie,The Patriot,The Patriot,"{'url': 'https://m.media-amazon.com/images/M/MV5BYThjZWExNTItYmE5Yi00ZDE3LTk1ZDktMGJiMWUyYTc2YmFkXkEyXkFqcGc@._V1_.jpg', 'width': 1517, 'height': 2260}","{'aggregate_rating': 7.2, 'votes_count': 305160}",2000
tt4158110,tvSeries,Mr. Robot,Mr. Robot,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTg4NTBiZDAtZTc0YS00NzZlLTg4Y2ItNGQ3M2ZlMDM5MWQzXkEyXkFqcGc@._V1_.jpg', 'width': 1440, 'height': 2160}","{'aggregate_rating': 8.5, 'votes_count': 444448}",2015,2019
tt0338751,movie,The Aviator,The Aviator,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTUyYWJlNDgtOTM5Ny00YTQ3LWFmYTgtZjJiNTNkYjJlMmY4XkEyXkFqcGc@._V1_.jpg', 'width': 600, 'height': 892}","{'aggregate_rating': 7.5, 'votes_count': 396591}",2004
tt0990407,movie,The Green Hornet,The Green Hornet,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcwOTMwMDYyMl5BMl5BanBnXkFtZTcwMzAxMjMyNA@@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 5.8, 'votes_count': 167243}",2011
tt0472181,movie,The Smurfs,The Smurfs,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzQxNDYyNTQtYjg1OC00OGJiLTk2YjMtZjZjZDgwOWFlOTJjXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}","{'aggregate_rating': 5.4, 'votes_count': 101119}",2011
tt3410834,movie,Allegiant,Allegiant,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzZlYzZlNDktMDAxMS00OGZiLThkYzAtNWEzNDliYjAyZmM5XkEyXkFqcGc@._V1_.jpg', 'width': 600, 'height': 825}","{'aggregate_rating': 5.7, 'votes_count': 141763}",2016
tt2017020,movie,The Smurfs 2,The Smurfs 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzNiZDYyNjctOGNiZi00Y2ZjLWJkZmUtMjM1Mjc3ZmQzN2QwXkEyXkFqcGc@._V1_.jpg', 'width': 810, 'height': 1200}","{'aggregate_rating': 5.3, 'votes_count': 48628}",2013
tt1731141,movie,Ender's Game,Ender's Game,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAzMzI5OTgzMl5BMl5BanBnXkFtZTgwMTU5MTAwMDE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.6, 'votes_count': 261117}",2013
tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_.jpg', 'width': 1978, 'height': 2936}","{'aggregate_rating': 8.9, 'votes_count': 2121030}",2001
tt0248667,movie,Ali,Ali,"{'url': 'https://m.media-amazon.com/images/M/MV5BODVhNWUwMGItZTg1My00Njg1LTllMjctNzQzMjIzODUyZDhmXkEyXkFqcGc@._V1_.jpg', 'width': 666, 'height': 1000}","{'aggregate_rating': 6.7, 'votes_count': 108508}",2001
tt0343818,movie,"I, Robot","I, Robot","{'url': 'https://m.media-amazon.com/images/M/MV5BZDdhNTY3YTgtYmQwMC00MjM1LTgzYzMtMGM1N2E0NWM1NDlkXkEyXkFqcGc@._V1_.jpg', 'width': 640, 'height': 868}","{'aggregate_rating': 7.1, 'votes_count': 599017}",2004
tt0164912,movie,Stuart Little,Stuart Little,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTE3MzQxOWQtMmMxNS00YWVkLThiNDMtOTFiNzVjNmE3MGIxXkEyXkFqcGc@._V1_.jpg', 'width': 700, 'height': 1011}","{'aggregate_rating': 6, 'votes_count': 156038}",1999
tt3659388,movie,The Martian,The Martian,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_.jpg', 'width': 865, 'height': 1280}","{'aggregate_rating': 8, 'votes_count': 972801}",2015
tt0840361,movie,The Town,The Town,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_.jpg', 'width': 519, 'height': 768}","{'aggregate_rating': 7.5, 'votes_count': 433899}",2010
tt0172495,movie,Gladiator,Gladiator,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWQ4YmNjYjEtOWE1Zi00Y2U4LWI4NTAtMTU0MjkxNWQ1ZmJiXkEyXkFqcGc@._V1_.jpg', 'width': 1755, 'height': 2599}","{'aggregate_rating': 8.5, 'votes_count': 1771844}",2000
tt0295297,movie,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGJhM2M2MWYtZjIzMC00MDZmLThkY2EtOWViMDhhYjRhMzk4XkEyXkFqcGc@._V1_.jpg', 'width': 834, 'height': 1200}","{'aggregate_rating': 7.4, 'votes_count': 733719}",2002
tt11389872,movie,Kingdom of the Planet of the Apes,Kingdom of the Planet of the Apes,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDRlZTc3YTItOTk3Yi00NmU4LWFiOGUtNjgwMDZjNjIzNTU1XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}","{'aggregate_rating': 6.8, 'votes_count': 155291}",2024
tt1152836,movie,Public Enemies,Public Enemies,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2FjYTZjZTUtNDMyOS00YzViLWFlZjQtZTAzNGQwM2VjYjVjXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1185}","{'aggregate_rating': 6.9, 'votes_count': 329595}",2009
tt0111503,movie,True Lies,True Lies,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjU1ZjNhMjMtOTMxZS00MDc1LTlkNzQtZTdjNGQyYjQ4YTA4XkEyXkFqcGc@._V1_.jpg', 'width': 1343, 'height': 2000}","{'aggregate_rating': 7.3, 'votes_count': 293089}",1994
tt0970866,movie,Little Fockers,Little Fockers,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkwNjE3NjQwOV5BMl5BanBnXkFtZTcwNzAyNTMwNA@@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 5.5, 'votes_count': 123428}",2010
tt0116213,movie,Eraser,Eraser,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmNkMjg3NWMtY2RhMC00MDRlLWI4MzktNjEzNGFjYTMwYjQ3XkEyXkFqcGc@._V1_.jpg', 'width': 1456, 'height': 2174}","{'aggregate_rating': 6.2, 'votes_count': 121704}",1996
tt0116583,movie,The Hunchback of Notre Dame,The Hunchback of Notre Dame,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2QzMGEzNGMtMDQyNC00YTlmLWEwYjMtOGI1NWYxMTM4NjA2XkEyXkFqcGc@._V1_.jpg', 'width': 1938, 'height': 2880}","{'aggregate_rating': 7, 'votes_count': 179090}",1996
tt1764651,movie,The Expendables 2,The Expendables 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkwZGYyYzktNmEzMS00ZDkzLTlkMjEtYTdiOWExM2Y2ZjE4XkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}","{'aggregate_rating': 6.6, 'votes_count': 329760}",2012
tt0449010,movie,Eragon,Eragon,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWY3YWEzYzYtYjY4MC00ODA5LTliMTAtNWUxNTI4YWRhMjIxXkEyXkFqcGc@._V1_.jpg', 'width': 972, 'height': 1440}","{'aggregate_rating': 5.1, 'votes_count': 132923}",2006
tt0848537,movie,Epic,Epic,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTJmMWJmZTktZmM2Zi00ZmE0LWJiYWMtMDRlNDdhMmVjNjA3XkEyXkFqcGc@._V1_.jpg', 'width': 759, 'height': 1126}","{'aggregate_rating': 6.6, 'votes_count': 112558}",2013
tt0146675,movie,End of Days,End of Days,"{'url': 'https://m.media-amazon.com/images/M/MV5BODg2NmE4MTYtMzFmNS00ZWExLWE4YjktNDEwMzg1ZDBkY2JlXkEyXkFqcGc@._V1_.jpg', 'width': 1464, 'height': 2179}","{'aggregate_rating': 5.8, 'votes_count': 119858}",1999
tt0993846,movie,The Wolf of Wall Street,The Wolf of Wall Street,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 8.2, 'votes_count': 1698878}",2013
tt0120201,movie,Starship Troopers,Starship Troopers,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTNiOGM1ZWUtZTZjZC00OWJmLWE2YzUtZjQ4ODZjZmVlMDU3XkEyXkFqcGc@._V1_.jpg', 'width': 1565, 'height': 2331}","{'aggregate_rating': 7.3, 'votes_count': 336709}",1997
tt1219342,movie,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE0NjA5OTA4N15BMl5BanBnXkFtZTcwODA3MTA3Mw@@._V1_.jpg', 'width': 800, 'height': 1183}","{'aggregate_rating': 6.9, 'votes_count': 90029}",2010
tt0119282,movie,Hercules,Hercules,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmUyZGY1ZjItMWYwZS00MjJjLTg1YzAtY2Q5OTA4MmFhYzFjXkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}","{'aggregate_rating': 7.3, 'votes_count': 269642}",1997
tt0457400,movie,Land of the Lost,Land of the Lost,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTkzNDg2OTc1NF5BMl5BanBnXkFtZTcwNDcxODE2Mg@@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 5.3, 'votes_count': 77914}",2009
tt0102685,movie,Point Break,Point Break,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTI3YzY3N2MtODI1OC00NmU0LThlMDYtNmFjMGFkNzhhNTRlXkEyXkFqcGc@._V1_.jpg', 'width': 810, 'height': 1200}","{'aggregate_rating': 7.3, 'votes_count': 215416}",1991
tt1390411,movie,In the Heart of the Sea,In the Heart of the Sea,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5NzUwODExM15BMl5BanBnXkFtZTgwNjM0MzE4NjE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.9, 'votes_count': 155666}",2015
tt0947810,movie,Green Zone,Green Zone,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.8, 'votes_count': 145666}",2010
tt0120176,movie,The Spanish Prisoner,The Spanish Prisoner,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDY1N2U5MDQtYTczYy00ODhjLWFiMGQtMjUxYmUwNGU4MmUzXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 844}","{'aggregate_rating': 7.1, 'votes_count': 26904}",1997
tt0217505,movie,Gangs of New York,Gangs of New York,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ0MDA0MTUtYzkzMi00NDY3LThhZDEtNGM4MWUwYzMyZDk5XkEyXkFqcGc@._V1_.jpg', 'width': 512, 'height': 755}","{'aggregate_rating': 7.5, 'votes_count': 490462}",2002
tt0423294,movie,Surf's Up,Surf's Up,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE4NDE3NzcwM15BMl5BanBnXkFtZTcwMTI0ODYzMw@@._V1_.jpg', 'width': 1379, 'height': 2048}","{'aggregate_rating': 6.7, 'votes_count': 97559}",2007
tt0265086,movie,Black Hawk Down,Black Hawk Down,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTM3YTQ1M2MtNDEyNC00NzRlLWFmOTgtYjBhNDg2ODNjNTU0XkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}","{'aggregate_rating': 7.7, 'votes_count': 441814}",2001
tt0119116,movie,The Fifth Element,The Fifth Element,"{'url': 'https://m.media-amazon.com/images/M/MV5BODU4ZTE5MWYtNmY2MC00NDkyLTk0NDgtNTk5YjgzMzc4NmQwXkEyXkFqcGc@._V1_.jpg', 'width': 1045, 'height': 1500}","{'aggregate_rating': 7.6, 'votes_count': 529334}",1997
tt0138749,movie,The Road to El Dorado,The Road to El Dorado,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIyNDBmYTEtYjM3MS00NDhkLWFhNjYtZGYxYzA2OGUyZjQ2XkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1163}","{'aggregate_rating': 6.9, 'votes_count': 114730}",2000
tt1661199,movie,Cinderella,Cinderella,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjMxODYyODEzN15BMl5BanBnXkFtZTgwMDk4OTU0MzE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.9, 'votes_count': 199573}",2015
tt0266543,movie,Finding Nemo,Finding Nemo,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1_.jpg', 'width': 485, 'height': 718}","{'aggregate_rating': 8.2, 'votes_count': 1166456}",2003
tt0167261,movie,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGQxMDdiOWUtYjc1Ni00YzM1LWE2NjMtZTg3Y2JkMjEzMTJjXkEyXkFqcGc@._V1_.jpg', 'width': 964, 'height': 1500}","{'aggregate_rating': 8.8, 'votes_count': 1884270}",2002
tt0146316,movie,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjcxYzIyZWItZWRiOS00ODliLWI3ZTEtZTA4NTg4OGQwZDY1XkEyXkFqcGc@._V1_.jpg', 'width': 792, 'height': 1178}","{'aggregate_rating': 5.8, 'votes_count': 226010}",2001
tt0163025,movie,Jurassic Park III,Jurassic Park III,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2FmMjhlZDYtNmYyMy00NTdjLTlhYzYtZWNlMDY2MmUzOGM2XkEyXkFqcGc@._V1_.jpg', 'width': 2035, 'height': 3000}","{'aggregate_rating': 5.9, 'votes_count': 355598}",2001
tt0416236,movie,The Spiderwick Chronicles,The Spiderwick Chronicles,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWRiMmUzZTctYWUxNy00ZjkyLWE4NTctMzFlMTFkYmI5NmFkXkEyXkFqcGc@._V1_.jpg', 'width': 868, 'height': 1285}","{'aggregate_rating': 6.5, 'votes_count': 106363}",2008
tt0053580,movie,The Alamo,The Alamo,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2IwMDcwZGYtNDRhMy00MTJlLWEwMWItMWQ4MTBhZTU5MWQ2XkEyXkFqcGc@._V1_.jpg', 'width': 2147, 'height': 3250}","{'aggregate_rating': 6.8, 'votes_count': 18821}",1960
tt0112760,movie,Cutthroat Island,Cutthroat Island,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTQ3OWY2NTctOTAyNS00MThjLTgyZjEtNzgzZGNiZDNhODUyXkEyXkFqcGc@._V1_.jpg', 'width': 1974, 'height': 2919}","{'aggregate_rating': 5.7, 'votes_count': 32117}",1995
tt0119654,movie,Men in Black,Men in Black,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmQ0YTdhYzEtMjIxZC00MGFiLTlmNjktZmFlOWE2M2QxOTRhXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}","{'aggregate_rating': 7.3, 'votes_count': 643039}",1997
tt0477080,movie,Unstoppable,Unstoppable,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI4NDQwMDM0N15BMl5BanBnXkFtZTcwMzY1ODMwNA@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 6.8, 'votes_count': 214416}",2010
